timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1640861769831,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861769807,28,Post All Activities,307,Temporary Redirect,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861769835,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861769836,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861769814,26,Post All Activities,307,Temporary Redirect,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861769841,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861769841,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861769621,324,GET All Activities,200,OK,Endurance Test 1-9,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_fac51f550980404143084ca04aae9aa0b0089270fd52_B3txITVY_,47,0,0
1640861769621,48,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-9,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,47,0,0
1640861769669,209,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-9,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.fac51f550980404143084ca04aae9aa0b008.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_fac51f550980404143084ca04aae9aa0b0089270fd52_B3txITVY_,209,0,162
1640861769878,67,GET All Activities-2,200,OK,Endurance Test 1-9,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_fac51f550980404143084ca04aae9aa0b0089270fd52_B3txITVY_,67,0,0
1640861769657,313,GET All Activities,200,OK,Endurance Test 1-3,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e4a27c080c91d04f9b097260259ef620ab829270fd5b_fDLgXOhX_,48,0,0
1640861769657,48,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-3,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,48,0,0
1640861769706,198,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-3,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.e4a27c080c91d04f9b097260259ef620ab82.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e4a27c080c91d04f9b097260259ef620ab829270fd5b_fDLgXOhX_,198,0,146
1640861769904,66,GET All Activities-2,200,OK,Endurance Test 1-3,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e4a27c080c91d04f9b097260259ef620ab829270fd5b_fDLgXOhX_,66,0,0
1640861769658,323,GET All Activities,200,OK,Endurance Test 1-1,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_2ca263bc04e3d048b009a1b0f6924379fc859270fd59_f4WSOZK7_,53,0,0
1640861769658,53,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-1,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,53,0,0
1640861769711,195,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-1,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.2ca263bc04e3d048b009a1b0f6924379fc85.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_2ca263bc04e3d048b009a1b0f6924379fc859270fd59_f4WSOZK7_,195,0,143
1640861769906,75,GET All Activities-2,200,OK,Endurance Test 1-1,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_2ca263bc04e3d048b009a1b0f6924379fc859270fd59_f4WSOZK7_,75,0,0
1640861769945,48,Post All Activities,307,Temporary Redirect,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,48,0,0
1640861769993,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861769993,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861769764,236,GET All Activities,200,OK,Endurance Test 1-7,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_d24000ca09b620402b098560822a7818bb2f9270fd5b_PrEvyY31_,30,0,0
1640861769764,30,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-7,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,30,0,0
1640861769796,156,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-7,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.d24000ca09b620402b098560822a7818bb2f.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_d24000ca09b620402b098560822a7818bb2f9270fd5b_PrEvyY31_,156,0,109
1640861769952,48,GET All Activities-2,200,OK,Endurance Test 1-7,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_d24000ca09b620402b098560822a7818bb2f9270fd5b_PrEvyY31_,48,0,0
1640861769796,214,GET All Activities,200,OK,Endurance Test 1-8,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_c716176007d30043ec08cd503253a43746789270fd52_fuNkxRYt_,27,0,0
1640861769796,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-8,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861769824,136,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-8,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.c716176007d30043ec08cd503253a4374678.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_c716176007d30043ec08cd503253a43746789270fd52_fuNkxRYt_,136,0,86
1640861769960,50,GET All Activities-2,200,OK,Endurance Test 1-8,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_c716176007d30043ec08cd503253a43746789270fd52_fuNkxRYt_,50,0,0
1640861769971,45,Post All Activities,307,Temporary Redirect,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,45,0,0
1640861770016,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770017,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861769826,194,GET All Activities,200,OK,Endurance Test 1-6,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_79de608804b4c043b10b4990c0f9b95694829270fd59_QUrOSFfi_,26,0,0
1640861769826,26,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-6,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861769853,107,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-6,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.79de608804b4c043b10b4990c0f9b9569482.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_79de608804b4c043b10b4990c0f9b95694829270fd59_QUrOSFfi_,107,0,79
1640861769960,60,GET All Activities-2,200,OK,Endurance Test 1-6,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_79de608804b4c043b10b4990c0f9b95694829270fd59_QUrOSFfi_,60,0,0
1640861770000,29,Post All Activities,307,Temporary Redirect,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,29,0,0
1640861769981,49,Post All Activities,307,Temporary Redirect,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,49,0,0
1640861770030,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770031,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770031,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770034,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770011,30,Post All Activities,307,Temporary Redirect,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,30,0,0
1640861769837,204,GET All Activities,200,OK,Endurance Test 1-10,text,true,,4389,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_dd18e760079b804f3c09bb80a4fb281e83ae9270fd5b_cw4RA20S_,28,0,0
1640861769837,28,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-10,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861769866,123,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-10,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.dd18e760079b804f3c09bb80a4fb281e83ae.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_dd18e760079b804f3c09bb80a4fb281e83ae9270fd5b_cw4RA20S_,123,0,95
1640861769989,52,GET All Activities-2,200,OK,Endurance Test 1-10,text,true,,3130,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_dd18e760079b804f3c09bb80a4fb281e83ae9270fd5b_cw4RA20S_,52,0,0
1640861770042,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770042,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770020,28,Post All Activities,307,Temporary Redirect,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770048,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770049,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861769833,223,GET All Activities,200,OK,Endurance Test 1-5,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_af88fcba0d13f04f1a0a1fa02b57998348239270fd4b_k0XRqEHr_,26,0,0
1640861769833,26,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-5,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861769860,146,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-5,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.af88fcba0d13f04f1a0a1fa02b5799834823.9270fd4b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_af88fcba0d13f04f1a0a1fa02b57998348239270fd4b_k0XRqEHr_,146,0,98
1640861770007,49,GET All Activities-2,200,OK,Endurance Test 1-5,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_af88fcba0d13f04f1a0a1fa02b57998348239270fd4b_k0XRqEHr_,49,0,0
1640861769843,217,GET All Activities,200,OK,Endurance Test 1-2,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9fcebd7e0e226042310b0440dac0de2e69d99270fd52_JzN4Bgq5_,27,0,0
1640861769843,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-2,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861769871,141,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-2,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.9fcebd7e0e226042310b0440dac0de2e69d9.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9fcebd7e0e226042310b0440dac0de2e69d99270fd52_JzN4Bgq5_,141,0,111
1640861770012,48,GET All Activities-2,200,OK,Endurance Test 1-2,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9fcebd7e0e226042310b0440dac0de2e69d99270fd52_JzN4Bgq5_,48,0,0
1640861770042,26,Post All Activities,307,Temporary Redirect,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
